FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
 HG03559	0.0353193841801	-0.0037583092213	0.0001954067759	0.0003566830379	0.0034048386777	0.0011143472677	0.0327050852280	-0.0055993747847	-0.0029276450728	-0.0214586834381
 HG03563	0.0350020697283	-0.0039668867554	0.0005849064612	0.0001879498391	0.0024852463914	0.0006044284172	0.0291902437663	-0.0035555000320	-0.0037636782773	-0.0202363676891
 HG03565	0.0349978091528	-0.0041663339654	-0.0004139777601	-0.0000174823007	0.0048151853468	-0.0003254834950	0.0342867860423	-0.0037049079443	-0.0031488074490	-0.0219224977730
 HG03567	0.0356478154998	-0.0040057119338	0.0000829973986	-0.0008355094311	0.0049418135945	0.0010076565078	0.0354338671097	-0.0093167791286	-0.0015759321945	-0.0216791439678
 HG03571	0.0352480991029	-0.0039172832487	0.0008623441263	0.0003367734964	0.0043229100298	0.0008753750305	0.0357024465366	-0.0064227122067	-0.0038945315910	-0.0156097055864
 HG03572	0.0353396671464	-0.0039874909214	0.0007666511712	0.0006760407996	0.0047628767013	0.0018188638569	0.0359817590283	-0.0109338949928	-0.0032896192232	-0.0221817663264
 HG03575	0.0354577313023	-0.0040783169156	0.0007449662654	0.0013446354640	0.0027990565612	0.0027013993511	0.0260371264300	-0.0014547518557	-0.0022191848163	-0.0219230696055
 HG03577	0.0353929421356	-0.0039726085765	-0.0006974906001	0.0006128971962	0.0031885300274	0.0009072509627	0.0329389098538	0.0001129669862	-0.0030812900253	-0.0216891003664
 HG03578	0.0352901525846	-0.0037362474795	0.0002241758947	0.0000044019346	0.0043481579092	0.0024363282675	0.0354265452776	-0.0100695877561	0.0002161908333	-0.0216674790374
 HG03583	0.0352287457960	-0.0036497872299	0.0006801516237	0.0006797219560	0.0047689323791	0.0012800632656	0.0342789393412	0.0020677142883	-0.0073847077898	-0.0303404851613
 HG03585	-0.0110779002661	0.0008525233281	-0.0312380845381	-0.0136152278829	0.0009346423656	0.0063913329516	0.0025380555350	-0.0005196605328	-0.0122235398532	0.0018073637036
 HG03589	-0.0109094270529	0.0011797697441	-0.0351292854876	-0.0143849308582	0.0019024926816	0.0016659091660	-0.0006780656050	0.0005398829891	-0.0096062141230	-0.0102667360818
 HG03593	-0.0113085278040	0.0011567698138	-0.0326708537692	-0.0144137232313	-0.0033925614256	0.0057972385075	0.0014649359087	0.0027237816412	-0.0128116396582	-0.0033384115262
 HG03594	-0.0109573509556	0.0004727737451	-0.0326934715481	-0.0129508474520	-0.0007976688077	0.0025259766834	-0.0003272972459	0.0010194645807	-0.0039323264506	0.0018593686418
 HG03595	-0.0114075681897	0.0007731483631	-0.0311205097745	-0.0126022034360	-0.0008733445971	0.0011101004855	0.0006422181948	0.0004754609694	-0.0070017832676	0.0016039571515
 HG03598	-0.0111730607071	0.0009417925389	-0.0310212720412	-0.0117456693688	0.0025843052574	0.0053042221746	-0.0021445532662	-0.0030744269575	-0.0184711792179	-0.0027644158978
 HG03600	-0.0108398231655	0.0021014678417	-0.0409163641610	-0.0199663468508	0.0057837023228	0.0020692124493	-0.0004735686849	0.0001070881019	-0.0189525485075	0.0005810018080
 HG03603	-0.0112965354074	0.0004995100787	-0.0340895644448	-0.0146370673683	-0.0009008924286	0.0034853424323	-0.0001945555705	-0.0025673904724	-0.0139395076350	-0.0013865613565
 HG03604	-0.0111469246581	0.0012830167596	-0.0337717407595	-0.0137294466734	0.0029551056194	0.0018133631125	-0.0004357551255	0.0007776389704	-0.0076128067661	-0.0027523924462
 HG03607	-0.0112481445241	0.0007763611926	-0.0316530487868	-0.0124751051114	0.0010901514624	0.0033661155806	-0.0008527555113	0.0018960198294	-0.0011596986245	-0.0009956363631
 HG03611	-0.0112033493351	0.0005192433722	-0.0325012565972	-0.0140368398663	-0.0000355131781	0.0019230022213	-0.0003716188979	0.0029787398417	-0.0124484657068	-0.0048101354228
 HG03615	-0.0111043903095	0.0009333209873	-0.0327871592216	-0.0125255693860	-0.0000020435306	0.0024569338023	-0.0003838097245	-0.0004979848139	-0.0056172096229	-0.0060276384654
 HG03616	-0.0110164983827	0.0012669148642	-0.0324939424561	-0.0117757003541	0.0013086465661	0.0021379655289	-0.0012625079642	0.0009369107149	-0.0036744721245	-0.0002358409224
 HG03619	-0.0105591638273	0.0130477550262	-0.0228493280332	-0.0086943556710	0.0068257959845	-0.0034942211498	-0.0013902876027	-0.0019159957882	0.0192095909663	-0.0153822355785
 HG03624	-0.0107646689825	0.0128002426524	-0.0255976813511	-0.0098202533099	-0.0008229320914	-0.0004202137066	-0.0001768857564	0.0027630010045	0.0153928015907	-0.0108586820521
 HG03625	-0.0106870729670	0.0132835067409	-0.0242095214116	-0.0085130469723	-0.0014481418098	-0.0015478672161	-0.0000031122523	0.0021891686119	0.0031049015335	-0.0211557703465
 HG03629	-0.0105396795491	0.0103678894146	-0.0275293488140	-0.0101152806023	-0.0005542069611	0.0031620366151	-0.0015621503693	0.0050601007022	0.0050825510618	-0.0127169176699
 HG03631	-0.0106939954826	0.0094323401254	-0.0290602249431	-0.0108981961706	-0.0007528202343	-0.0009870218216	0.0008426345999	0.0027754391260	0.0008903513625	-0.0139219615450
 HG03634	-0.0105194887387	0.0116349591144	-0.0259039568125	-0.0078221449226	0.0021160137611	-0.0007623334733	-0.0018232038506	0.0048392232019	0.0130979958721	-0.0185340097706
 HG03636	-0.0107569474777	0.0094497804890	-0.0280518772746	-0.0108296986365	0.0058795710450	-0.0007948376650	-0.0027957563904	-0.0015584014223	0.0044680697495	-0.0059127714588
 HG03640	-0.0107749352208	0.0042143360739	-0.0357771051934	-0.0156282651305	-0.0001302492810	-0.0068950215023	-0.0012623692600	-0.0002305254004	-0.0307906939807	-0.0239355512271
 HG03642	-0.0101651318956	0.0024964749440	-0.0403374899808	-0.0172451493290	-0.0005184585665	0.0036482875244	0.0005581639143	0.0006055009036	-0.0224570428863	-0.0157510825591
 HG03643	-0.0104943680173	0.0042833873606	-0.0385907138238	-0.0172618779951	-0.0001339699303	-0.0006498261629	-0.0029217431589	0.0002034909875	-0.0206528883180	-0.0159117690679
 HG03644	-0.0102260334871	0.0037674801397	-0.0378557548452	-0.0169949631281	-0.0003294858110	0.0007364453435	0.0003295130834	-0.0010429260841	-0.0227504785276	-0.0104230645080
 HG03645	-0.0103033879628	0.0037652267364	-0.0387858179483	-0.0170237102119	0.0001767846939	-0.0004457474741	0.0006711893313	0.0018500001365	-0.0192949918370	0.0031654911101
 HG03646	-0.0103330665099	0.0039746972438	-0.0381585414413	-0.0164578763810	-0.0010613283845	0.0008836344992	0.0006661251981	0.0014305041349	-0.0294625364595	-0.0153754715033
 HG03649	-0.0104988178429	0.0082800617617	-0.0296205012145	-0.0122766191171	0.0019197438446	-0.0013071421255	0.0006526624422	-0.0037796992160	0.0032935063051	-0.0046990924399
 HG03652	-0.0106260448504	0.0071005590471	-0.0330603093467	-0.0139235912485	0.0009541741739	-0.0003954210478	-0.0023431403823	0.0009236205794	-0.0011105787144	-0.0052879517594
 HG03653	-0.0103584775341	0.0075102475942	-0.0328532741150	-0.0151601148250	0.0003907671581	0.0013294149866	0.0001935765610	0.0021073780500	-0.0024664833533	-0.0079205486960
 HG03660	-0.0110866287075	0.0053433117091	-0.0350337977251	-0.0147408405660	-0.0008978920843	0.0055645292833	-0.0009617136034	0.0012216758652	-0.0336748109101	-0.0272326076822
 HG03663	-0.0109749634849	0.0040099788164	-0.0376740491731	-0.0164526831770	0.0051099219732	0.0025572011004	0.0017132012460	-0.0007305230987	-0.0436988382775	-0.0248305720875
 HG03667	-0.0107106311969	0.0036012943625	-0.0389198423378	-0.0153052533796	-0.0001629676287	-0.0001747534883	-0.0010699452232	0.0010280503387	-0.0228925944369	-0.0037572691844
 HG03668	-0.0105639891584	0.0075274842601	-0.0316757626734	-0.0146861236232	0.0029355078944	0.0017757787781	0.0017364690592	-0.0002317013916	-0.0078944297743	-0.0064594692111
 HG03672	-0.0104114957433	0.0053852664026	-0.0396385299206	-0.0178417501662	-0.0025860392294	-0.0005779039420	0.0024345917064	-0.0027020005939	-0.0178044759770	-0.0123626161370
 HG03673	-0.0103867781031	0.0040897618774	-0.0379934307982	-0.0173954997317	-0.0023646049353	0.0008009174584	0.0010741181426	0.0013682618573	-0.0305046675200	-0.0108815966196
 HG03679	-0.0102733170886	0.0047672353680	-0.0377582319293	-0.0168419051759	-0.0027670195315	-0.0037840560885	0.0014789833863	0.0022609528501	-0.0268631967594	-0.0098770489618
 HG03680	-0.0107655061164	0.0041995133389	-0.0389140354104	-0.0166812014390	-0.0019610498525	0.0022170628914	-0.0001670365974	0.0014272647249	-0.0242382383216	-0.0143001834077
 HG03681	-0.0104844136286	0.0046151996470	-0.0382704524212	-0.0165776888474	-0.0020817988768	-0.0053473394400	0.0026986265958	0.0009031753031	-0.0179889568538	-0.0055514827465
 HG03684	-0.0103460944078	0.0011407133973	-0.0423528007343	-0.0204123178236	-0.0034181335277	-0.0023868305122	-0.0001359731307	0.0018423315188	-0.0259048107365	-0.0111067567314
 HG03685	-0.0102998104672	0.0040136190059	-0.0386376306994	-0.0183544920415	-0.0016760927779	-0.0002559237071	-0.0009688893408	-0.0013454969498	-0.0219694238122	-0.0106941155637
 HG03686	-0.0105002219575	0.0024103909113	-0.0406888856432	-0.0188528972658	-0.0005594630093	-0.0041816992599	0.0021069183547	-0.0024671106163	-0.0258402540777	-0.0061986498476
 HG03687	-0.0104549741814	0.0044321441522	-0.0387886414284	-0.0170906132061	-0.0031295065219	0.0017681707894	0.0008323061095	-0.0006607545063	-0.0265633452348	-0.0100634886720
 HG03689	-0.0108367154414	0.0041699042928	-0.0402944465859	-0.0174786803517	-0.0014066409664	-0.0046250828746	-0.0027119810801	-0.0010764865879	-0.0213361242872	-0.0041417252378
 HG03690	-0.0103598716265	0.0042817955617	-0.0397429081999	-0.0173516003492	-0.0022427151003	-0.0023449356566	-0.0024795731104	-0.0000652473550	-0.0355712249413	-0.0116947293568
 HG03691	-0.0102387921469	0.0026792053015	-0.0388721621497	-0.0164052465541	-0.0033810716553	-0.0056806004666	-0.0003454390136	0.0014356225401	-0.0268212125216	-0.0065718594600
 HG03692	-0.0105725317617	0.0031416535257	-0.0398400629776	-0.0182428221983	-0.0016860071049	-0.0023778932339	-0.0003851650932	0.0038885325665	-0.0278330714683	-0.0051092105878
 HG03693	-0.0106110867996	0.0026661814657	-0.0381484351702	-0.0174695726594	0.0029383118556	-0.0018259880819	0.0002540587931	0.0002446132420	-0.0348244243957	0.0031097912282
 HG03694	-0.0107094878256	0.0053644414972	-0.0289394661467	-0.0091421933347	-0.0051886716849	0.0018229989398	0.0002221646913	0.0000796407407	-0.0087859458331	-0.0064268292037
 HG03695	-0.0104645250977	0.0035821469366	-0.0388901731592	-0.0179854905051	-0.0002076332724	-0.0001663712135	-0.0007826637140	-0.0024162788550	-0.0270641831302	-0.0103238811190
 HG03696	-0.0104242182408	0.0040884138897	-0.0386137736595	-0.0181319954185	-0.0033568728541	-0.0003796433632	0.0036187268130	-0.0005251464175	-0.0234392682878	-0.0136415176328
 HG03697	-0.0103932140932	0.0038905663642	-0.0380473689437	-0.0169521701293	-0.0018751755393	-0.0025166958957	0.0003779258233	0.0007414223920	-0.0325132468938	-0.0028574826785
 HG03698	-0.0104044000944	0.0046976449994	-0.0368140775026	-0.0169705932562	0.0006025359009	-0.0037003828236	0.0008851206202	0.0005896202295	-0.0291434247049	-0.0065944263453
 HG03702	-0.0108040471980	0.0057622696349	-0.0350851766914	-0.0150366384203	0.0051837242928	-0.0007872245313	0.0014926463946	0.0016562102282	-0.0116934732431	-0.0028497058757
 HG03703	-0.0109123443628	0.0069031566075	-0.0333370005848	-0.0145995919450	0.0027985700389	0.0015638957960	-0.0016306314222	0.0034896668830	-0.0035231718268	-0.0141757148311
 HG03705	-0.0108482237976	0.0045373147518	-0.0370897774305	-0.0150996412157	0.0011478101999	0.0006068433831	-0.0006797931403	-0.0001957804052	-0.0368595168881	-0.0285764837694
 HG03706	-0.0107406974226	0.0062057682650	-0.0363980931541	-0.0154760413432	0.0052701968430	-0.0019990822241	0.0008150603520	0.0000986233601	-0.0405952029792	-0.0253083488260
 HG03708	-0.0110907696723	0.0078199389444	-0.0303270901281	-0.0134819741573	0.0001012330550	-0.0012421943783	0.0010554150722	0.0008867548565	-0.0006213641962	-0.0043626825710
 HG03709	-0.0110188108935	0.0059374910331	-0.0330999228667	-0.0137855756475	0.0070715004697	0.0003568211674	-0.0003623885579	0.0021881865041	-0.0094148786163	-0.0109965240932
 HG03711	-0.0103143116537	0.0049159808183	-0.0383018402437	-0.0172578747874	0.0014460307816	0.0020005188932	-0.0007405307026	-0.0017163788092	-0.0349376636265	-0.0070918659842
 HG03713	-0.0102918033171	0.0080966474624	-0.0319866535794	-0.0121307807460	0.0048861145942	-0.0012558002374	0.0002667383422	0.0009800280024	-0.0187589842206	-0.0060419571049
 HG03714	-0.0105728790762	0.0077631480863	-0.0309726198065	-0.0126431140038	-0.0017968283172	0.0037432137569	-0.0010406550584	-0.0012162545096	-0.0025304975258	-0.0103816575920
 HG03716	-0.0106742407868	0.0089325138970	-0.0315687671581	-0.0148470184085	0.0029777579277	-0.0008630477438	0.0005763174362	-0.0007073711375	-0.0083388916404	-0.0035191513507
 HG03717	-0.0103886487699	0.0037562579250	-0.0433455299367	-0.0201914881093	-0.0039130891980	0.0018051199247	0.0003668202335	-0.0006248983064	-0.0359277048158	0.0303646528597
 HG03718	-0.0103835845326	0.0029254519315	-0.0426202950601	-0.0206513458984	0.0018025535458	0.0018165609907	0.0025623870685	-0.0002319240892	-0.0395985894783	0.0319344027497
 HG03720	-0.0107115227397	0.0033277006561	-0.0377195718380	-0.0187664976858	-0.0001894810854	0.0001245612294	-0.0001932165519	-0.0006029618768	-0.0258844313246	0.0055868045445
 HG03722	-0.0104229908737	0.0029246551063	-0.0415275129645	-0.0186531348597	-0.0004587443782	0.0010323007003	-0.0018900241070	-0.0010186423679	-0.0242588292089	-0.0034965338980
 HG03727	-0.0105347012761	0.0055300942932	-0.0374124382473	-0.0173929482102	-0.0048536158194	-0.0015296588817	-0.0022402600795	0.0006542356023	-0.0108401909315	-0.0132793348387
 HG03729	-0.0106784580623	0.0051101672566	-0.0397417405983	-0.0179015989707	-0.0009166391176	-0.0024860268701	0.0007894598020	0.0007784249590	-0.0245472164342	-0.0111214017261
 HG03730	-0.0103546649262	0.0011965413336	-0.0427833152798	-0.0203976887325	0.0013815467134	-0.0020571127758	0.0013628482485	-0.0007615422757	-0.0268765242245	-0.0097823014916
 HG03731	-0.0105247510368	0.0053030653229	-0.0388081937654	-0.0170398144370	0.0002147323483	-0.0014894294856	0.0013367705457	0.0016463179319	-0.0226291271679	-0.0131599381157
 HG03733	-0.0102714555513	0.0044734869849	-0.0409465199181	-0.0176764839396	0.0017707381133	-0.0029906865646	0.0005297624107	-0.0001973019087	-0.0381030184093	-0.0148771044389
 HG03736	-0.0105859345185	0.0040964144715	-0.0383931895875	-0.0171842156301	-0.0041956462678	-0.0027849381187	-0.0007261211580	0.0026589117593	-0.0248102648900	-0.0133603747264
 HG03738	-0.0104568083299	0.0051522088013	-0.0387866131116	-0.0181001385598	0.0041103933996	-0.0040811076504	-0.0001729601100	0.0001050326718	-0.0338339215147	-0.0168554146769
 HG03740	-0.0104038526235	0.0037524989937	-0.0400993300730	-0.0190956135776	0.0028266826879	0.0025263298206	-0.0011092817701	-0.0022061840317	-0.0249579453802	-0.0031597463458
 HG03741	-0.0107717069173	0.0032957771801	-0.0390201610048	-0.0165693061162	0.0023999844013	0.0008988187040	-0.0006723819994	-0.0022658210998	-0.0350182174802	-0.0009324132553
 HG03742	-0.0106443788477	0.0039960190726	-0.0392854729213	-0.0177605101611	-0.0006491615526	-0.0009116766243	-0.0019063701692	0.0011099219093	-0.0220020539451	-0.0119362721009
 HG03743	-0.0103756213914	-0.0001646291595	-0.0431243786129	-0.0199817710127	-0.0031939179307	0.0002050784532	0.0005298976910	0.0005029770085	-0.0397390192142	-0.0074319859944
 HG03744	-0.0104683462772	0.0031845306661	-0.0379389277654	-0.0172615385816	-0.0011434559288	-0.0082085345443	0.0001712964048	0.0013606380453	-0.0263229367747	-0.0039628866931
 HG03745	-0.0103897099575	0.0046179653754	-0.0388105732729	-0.0185340345416	-0.0041260286944	-0.0036433166453	0.0005405968301	-0.0033753132496	-0.0230170317608	-0.0014077626536
 HG03746	-0.0105361541746	0.0086112807734	-0.0307278783942	-0.0138890844963	0.0050609443614	-0.0038716062276	0.0013121944280	-0.0007273214931	0.0002867158601	-0.0110490712312
 HG03750	-0.0101999907851	0.0041198045438	-0.0378937395871	-0.0170880441318	-0.0058024617168	-0.0013971081132	0.0008540747271	-0.0023295847965	-0.0271589845602	-0.0205335771705
 HG03752	-0.0102312907352	0.0049757480651	-0.0379266517139	-0.0177003399028	0.0007092693311	-0.0039503112647	-0.0016749192074	-0.0008021055616	-0.0199201802234	-0.0037773890947
 HG03753	-0.0100244268671	0.0035529206929	-0.0378881231339	-0.0172398954731	-0.0041843148983	-0.0043794976963	0.0008545171344	-0.0006174766728	-0.0282863029502	-0.0085656398566
 HG03755	-0.0102910859153	0.0041635872129	-0.0385608952201	-0.0169502757657	0.0002134424897	-0.0014177928679	0.0016402726369	-0.0039883414677	-0.0298858917155	-0.0121363317698
 HG03756	-0.0105599219265	0.0044030856592	-0.0383772622359	-0.0171389293092	-0.0057898747020	-0.0025983815235	-0.0012678875537	-0.0003421343129	-0.0258376066199	-0.0147409467889
 HG03757	-0.0107433976787	0.0010168951143	-0.0418013223396	-0.0202482981965	0.0038261095327	-0.0024485552447	0.0016639733554	0.0000968099849	-0.0333749916359	-0.0073881539307
 HG03760	-0.0104047308998	0.0039651609523	-0.0385334608325	-0.0174411713615	-0.0023924907879	-0.0027776380678	0.0013155772109	-0.0023507964049	-0.0329801707165	0.0020662946038
 HG03762	-0.0102548020381	0.0048474259869	-0.0361738211168	-0.0145901190998	-0.0009102770892	-0.0037674467924	-0.0002632686364	-0.0009319743771	-0.0182210952601	-0.0113676284642
 HG03765	-0.0106824893911	0.0100051584438	-0.0283484902439	-0.0083721211283	0.0008866635524	0.0026218742737	0.0030779987484	-0.0024609565609	0.0084502537273	-0.0122973916784
 HG03767	-0.0107526877421	0.0137546351745	-0.0226874162432	-0.0064320406337	-0.0018934369812	-0.0053836469283	0.0002658773615	0.0006538147467	0.0098497571281	-0.0132063477083
 HG03770	-0.0107183027425	0.0014437335448	-0.0376647978723	-0.0155864077304	-0.0009739326249	-0.0017207337165	-0.0007816831850	0.0020633501877	-0.0244700305669	-0.0077732197289
 HG03771	-0.0103844747168	0.0024969863453	-0.0389486015389	-0.0176296964393	-0.0044034983983	0.0023508604023	0.0023564917616	0.0021907683011	-0.0217786150938	-0.0120287924301
 HG03772	-0.0106636925071	0.0030588204555	-0.0449535690797	-0.0215016309228	-0.0014872459825	0.0002813924276	0.0002097246114	-0.0002240636389	-0.0302821010673	0.0304054364439
 HG03773	-0.0107899959083	0.0034507108220	-0.0443495266507	-0.0204502458840	-0.0011259362335	-0.0006362558008	0.0009486519026	-0.0005403684482	-0.0344634499093	0.0354081783906
 HG03774	-0.0104315960348	0.0058307405491	-0.0386394579036	-0.0171881335219	-0.0051470751458	-0.0029967535624	-0.0005232724054	0.0024549274276	-0.0274262260847	-0.0125963673825
 HG03775	-0.0102948838399	0.0054462279275	-0.0385761246170	-0.0158726881712	-0.0019397086929	-0.0009701959395	-0.0012376795764	-0.0008792283914	-0.0153882232757	-0.0101192201970
 HG03777	-0.0104973857606	0.0053732496833	-0.0381353632073	-0.0166965144613	-0.0022263871754	-0.0021597720114	-0.0001339020655	0.0013970871326	-0.0195092767428	0.0029243278405
 HG03778	-0.0105990598351	0.0033320070887	-0.0383989419951	-0.0181577594815	-0.0004979380291	-0.0019891319020	0.0000270513897	0.0001876457598	-0.0218655641750	-0.0131263641780
 HG03779	-0.0105799009631	0.0041948934616	-0.0378863445817	-0.0161352259562	0.0041225544095	0.0024897014964	-0.0010588916182	-0.0003445332882	-0.0143994256084	-0.0044377859685
 HG03780	-0.0104595692159	0.0059623923813	-0.0387876876813	-0.0159090194706	-0.0029820090717	-0.0043308660611	0.0023124810769	-0.0027606532394	-0.0194527420422	-0.0070340720819
 HG03781	-0.0108397179828	0.0040690547371	-0.0368934621847	-0.0162015125870	0.0023071333162	-0.0010999729095	0.0000473731803	-0.0008992970679	-0.0091642730294	0.0000430950945
 HG03782	-0.0101704692075	0.0055795966770	-0.0376017356777	-0.0166365284966	-0.0026857707499	-0.0012735379582	0.0020091035418	-0.0003150285243	-0.0264943699583	-0.0139245620725
 HG03784	-0.0108299821791	0.0037884564935	-0.0429807769049	-0.0208019037784	-0.0025047427229	0.0009611353975	0.0027820390108	0.0035357602773	-0.0293687204068	0.0247258532779
 HG03785	-0.0105285294538	0.0029843971219	-0.0441295140266	-0.0214635066682	-0.0002899450719	-0.0026844609990	0.0012293861371	0.0014742066526	-0.0307019170598	0.0296240850707
 HG03786	-0.0106695947113	0.0037885101520	-0.0441778503829	-0.0201614388330	-0.0031624552475	-0.0054106172692	0.0012858757411	0.0035792488901	-0.0344490323902	0.0326912719589
 HG03787	-0.0105447482849	0.0025460172388	-0.0404924626396	-0.0184804155556	-0.0008156658352	-0.0005169996335	-0.0014154497005	-0.0001023518842	-0.0323558626603	0.0055248588650
 HG03788	-0.0106515177378	0.0057714000196	-0.0366129002431	-0.0160435500508	-0.0004517811213	0.0004154331469	0.0000353670781	0.0016353307871	-0.0228407781927	-0.0039247930626
 HG03789	-0.0108330904724	0.0072554896617	-0.0331110247975	-0.0149434162441	-0.0004828502647	0.0013145709659	0.0029485329453	0.0007341790537	-0.0101632163041	-0.0018891844948
 HG03790	-0.0104935724064	0.0060191709602	-0.0376661938067	-0.0172596200651	0.0027133919019	-0.0034957942958	0.0006553082403	-0.0016221914378	-0.0175448977333	-0.0126458463605
 HG03792	-0.0104863304246	0.0056643718741	-0.0373393556288	-0.0163360940655	-0.0036073934951	-0.0030802568266	-0.0012746052177	-0.0030368406732	-0.0252881840040	-0.0102570074508
 HG03793	-0.0110419887083	0.0017210800390	-0.0360154427015	-0.0163193987780	-0.0002192129976	-0.0014089421858	0.0013541761220	0.0033411805602	-0.0142680331843	0.0002877758518
 HG03796	-0.0113767313428	-0.0020925783443	-0.0298734477872	-0.0116222419041	0.0019040132659	0.0048737004722	0.0013716709480	-0.0009844455944	-0.0039982370601	-0.0077928080099
 HG03800	-0.0111999752551	-0.0029107240271	-0.0326677189941	-0.0139214754841	-0.0029479602252	0.0068408932329	-0.0001327789278	0.0004974669297	-0.0189455633652	-0.0009925756543
 HG03802	-0.0112566877071	0.0014287568657	-0.0340433180640	-0.0136300980695	0.0017977521107	0.0033442540219	-0.0005516126711	-0.0011557725194	-0.0121997954095	-0.0079243304069
 HG03803	-0.0110650280378	0.0016131978456	-0.0324633338511	-0.0129834033739	0.0024337509652	0.0000292573233	-0.0014812536337	0.0011855292410	-0.0041646299330	0.0005547214877
 HG03805	-0.0108227639105	0.0011004786093	-0.0323699387877	-0.0137424115964	0.0008629908474	0.0042078947422	-0.0001789662156	0.0000396842563	-0.0178039071749	-0.0069360115814
 HG03808	-0.0113108588858	0.0002133065108	-0.0302756140162	-0.0127398043705	-0.0002312160096	0.0017934053420	0.0007375690909	0.0003847764870	-0.0185678167129	-0.0069520699863
 HG03809	-0.0111145051111	0.0013310444044	-0.0321786241967	-0.0149574003888	-0.0028219257236	0.0017682410999	0.0007778059462	-0.0009727463827	-0.0071418243845	-0.0051112251211
 HG03812	-0.0113276330854	0.0006084656256	-0.0327746305529	-0.0124596146749	-0.0024652492702	0.0028185869396	0.0001402034225	0.0019722602458	-0.0089878670334	-0.0001783616558
 HG03814	-0.0117198137912	-0.0001396957482	-0.0315651861348	-0.0119734480287	0.0023338578512	0.0041211684059	-0.0007244490015	0.0009864203916	-0.0044157058478	-0.0027055399715
 HG03815	-0.0114678093785	0.0002507757298	-0.0305503425053	-0.0126912934744	-0.0009533696181	0.0042856215008	0.0023695993655	-0.0009273474155	-0.0105317952465	-0.0019231646910
 HG03817	-0.0113655201583	0.0010562558251	-0.0327014244797	-0.0123394541407	0.0044056173068	0.0024028754972	-0.0000592040523	-0.0011752369038	-0.0156381838294	-0.0084785026488
 HG03821	-0.0110212784493	0.0013434948892	-0.0332444551484	-0.0139823560059	0.0018656907695	-0.0001203083299	0.0004935224818	0.0019916653141	-0.0052581617754	-0.0038072957675
 HG03823	-0.0114572872658	0.0014958650004	-0.0328835124451	-0.0143844944097	0.0014990763679	0.0045533913232	0.0003308466093	-0.0001695274875	-0.0124235835563	-0.0021860560270
 HG03824	-0.0111563313590	-0.0006012525271	-0.0306633521224	-0.0126921304754	0.0042856713578	0.0062749520788	0.0000376496247	0.0013465868819	-0.0104098004526	-0.0019552420659
 HG03826	-0.0110685838087	0.0010447273997	-0.0322922082251	-0.0138646526228	0.0016343739833	0.0012812594304	0.0022110176019	0.0010703574215	-0.0066655259304	0.0059698827211
 HG03829	-0.0112029593211	0.0004257503507	-0.0326863142409	-0.0135497264561	-0.0029326532497	0.0024015886020	0.0033691843890	-0.0013221582397	-0.0193547265044	-0.0049173314136
 HG03830	-0.0112540973357	-0.0004724909163	-0.0318179410631	-0.0119940425436	0.0036792346505	0.0011279325926	-0.0026943452805	-0.0011277567654	-0.0069727252615	0.0004779167781
 HG03832	-0.0108892502907	0.0000578403477	-0.0330042231448	-0.0129911590216	0.0072647008913	0.0001094633062	-0.0006642436834	-0.0002746474513	-0.0050127708506	-0.0110784495483
 HG03833	-0.0112904883135	0.0006649833020	-0.0310365221388	-0.0128815166312	-0.0017339738366	0.0019837195289	0.0009520994264	-0.0034430477233	-0.0010880168541	0.0033330716034
 HG03836	-0.0103993710248	0.0045729423688	-0.0379168644228	-0.0158060384142	-0.0050865807127	-0.0026409975246	0.0012040169771	0.0011152122068	-0.0316637991978	-0.0091624876308
 HG03837	-0.0105094866674	0.0043089501554	-0.0386186619332	-0.0175617271178	-0.0004807006718	-0.0047186517203	0.0009400686269	-0.0007862650136	-0.0307601407190	-0.0186874755550
 HG03838	-0.0105522647808	0.0029239137014	-0.0380047292824	-0.0157099851439	-0.0014667066450	-0.0016247662406	0.0024024109491	-0.0011107844481	-0.0336618722678	-0.0017421770785
 HG03844	-0.0104266197260	0.0032795079602	-0.0379084925574	-0.0160149896292	0.0029119765162	-0.0038050103449	0.0010729778181	0.0024280092966	-0.0233764087811	-0.0039551705104
 HG03846	-0.0103804672745	0.0026012175271	-0.0410685365001	-0.0169720061692	-0.0022297558018	-0.0005740096186	0.0014362945737	0.0009633643158	-0.0345859785206	-0.0067515929989
 HG03848	-0.0105272748628	0.0043134414305	-0.0393073967886	-0.0182221498837	-0.0038743720057	-0.0019490934601	0.0021235440945	0.0005204701847	-0.0217411870319	-0.0102419195785
 HG03849	-0.0105308715193	0.0036617063441	-0.0385003363281	-0.0186491811444	0.0016203408351	-0.0009167172473	0.0004024309815	-0.0008483176727	-0.0260024141048	-0.0090105302560
 HG03850	-0.0106025289816	0.0045546495172	-0.0386699692108	-0.0170121470682	-0.0032810280070	0.0010135882095	0.0000501361637	0.0002202608513	-0.0386790824878	-0.0101511637363
 HG03851	-0.0103447713678	0.0044216431558	-0.0386650534488	-0.0166702375400	-0.0006674222292	-0.0011636890806	0.0008573872675	-0.0011806283221	-0.0239404630836	-0.0039326359087
 HG03854	-0.0103679999356	0.0043220670087	-0.0385827985638	-0.0184159407047	-0.0011284969221	0.0004045502724	-0.0000270400775	0.0002004615094	-0.0355028215111	-0.0100533814852
